group,fresh,swing_pnl,day1_pnl
Common,True,8.094166454045792,2.233690049815773
Common,True,5.436672061379855,0.16850153516221322
Common,False,6.929074941913127,-0.49882641746741285
Common,False,6.271538690396028,3.3263464294799983
Common,True,6.945547729534729,1.5840252576526215
Common,False,8.462569962686572,3.9685694052602916
Common,False,3.333690448940385,-1.7345016523054535
Common,True,15.591932909506134,4.788656661449542
Common,False,8.550164647958614,1.8956222563248692
Common,False,7.281068259659218,1.410234967278523
Common,False,8.199331199827565,3.2966718990357524
Common,False,3.183281012508332,0.6020777633337193
Common,False,1.7651445936197385,-0.47630237598530467
Common,False,20.671612175045095,0.8113481118232402
Common,False,19.68097375589344,5.378141623448274
Common,False,13.736387661324102,3.5798909657501765
Common,False,8.07780096995321,0.2661878952450847
Common,False,6.958186480784301,-1.1751041279013719
Common,False,6.032818288976638,-0.3262814285596827
Common,False,5.437477657130185,-0.3708650114768619
Common,False,-6.171113755301816,0.7557933644328108
Common,False,-7.7196108902151455,2.172485993769735
Common,False,-13.452829761823404,1.3008367777597618
Delta,True,6.2858397245753705,3.3180503164020436
Common,False,2.879058580781324,-1.466566660270907
Common,False,-7.091095533362591,3.1914729756788995
Common,False,3.9253441019624358,-0.46000054048760397
Common,True,9.77785842822363,5.846149193243511
Common,False,2.780066655906599,-0.5399864649433428
Common,False,1.809844081951506,-2.1800864423704325
Common,True,0.3251120539081498,-0.6699162631772504
Common,True,-4.346386461179397,-0.14062670507304365
Common,False,-4.978531528975716,1.4967029812315902
Common,False,-6.316116094216251,-0.5068423886259055
Common,False,-6.891041481335036,-0.30279196937497144
Common,False,-5.438936910566284,0.001342379243407521
Common,False,-6.3211177045547355,0.13340279905220687
Common,False,0.48890444752487383,-0.7800804933638106
Common,True,8.236369799549115,5.801073176544969
Common,False,4.551549993257975,-0.16490139291183148
Common,False,3.3713125559464263,1.6344751148863912
Common,False,0.45238501942654885,-1.2354088087798143
Common,False,5.954821770424101,-0.7563258066467182
Common,False,0.828721560735679,1.8055788473363643
Common,False,1.8079702925706487,3.86102767050851
Common,False,-10.854579200578973,0.3936333172505302
Delta,True,5.006428456901468,0.9830410236135068
Delta,False,-1.3096450493208067,0.04824067712370095
Delta,False,-1.975304100807318,2.9614235070190453
Delta,False,-5.517110328833419,5.423995854944197
Delta,False,-2.8331127817059154,-1.804266047939529
Delta,True,5.141893290758381,-0.23078378848671033
Common,True,2.960199004975128,0.4975124378109541
Common,True,-3.5098065901495556,0.37956116076154345
Common,False,-3.3508443146317624,0.344160772715707
Common,False,-0.21018720411729586,-0.9255683982116514
Common,True,2.5860573398474473,-0.09457773002253811
Delta,True,-3.151151172688671,1.4837516176214205
Common,True,-4.3506244998782195,-1.0585185958320142
Common,True,0.592338008105231,-2.170904854768829
Delta,True,4.731623572279453,3.794408240487712
Common,True,6.908525023909262,-0.5891506966173798
Common,True,9.629904308684335,1.5625804723793157
Common,False,7.712050002226478,4.117330353926074
Common,True,14.10929542013255,4.764713979509572
Common,False,8.126036484245457,-1.9136527102315948
Common,True,7.433952594870252,2.7535736026624846
Common,False,-0.12437810945272743,-2.2900204858062545
Common,False,0.7081484948741945,2.8286933117732893
Common,True,-7.678104323742108,1.649826469029425
Common,False,-3.299577821304389,-1.985746422775836
Common,False,-0.8663403995059271,-1.730777637162162
Common,False,-0.6111256930622089,-2.451661815013495
Common,False,-1.0791312451436053,-0.9001726624000672
Common,True,-14.228306875123685,1.2302833858568452
Delta,True,6.341008980861873,1.4178142730913557
Delta,True,4.988975296689135,1.9261311096681055
Delta,True,-6.5800765224222735,-0.16387298687434715
Delta,False,-3.237399113058048,-0.34458697473284117
Common,False,-6.707009485880566,1.3339725178005413
Common,False,-9.340261174527154,-0.43584753382749364
Delta,True,8.621824419709823,-0.8363643354126316
Delta,True,7.3817060218972275,-0.0897171427784671
Delta,False,5.467489131486336,-0.726381840380208
Delta,True,4.625187660880026,-0.9516042365643185
Common,False,3.328426570383125,-1.0721008459025239
Common,False,2.6058501608000384,1.3116236996834063
Common,False,1.498594499126371,-1.7640095541118228
Common,False,1.9579916973283096,1.4805325599401176
Common,False,-1.763176595246041,3.9323038951470934
Common,False,-4.59162204419793,-0.23839137645106367
Common,True,0.4035450174740829,0.6609900046983919
Common,True,-14.528343504154096,-1.9679925495674322
Delta,True,4.894892533142214,1.7438314885135142
Delta,True,2.57084468424873,-0.21388106863616807
Delta,True,1.5967343878633855,-0.9061484360665228
Common,True,-0.3579074543180183,1.025484820793987
Common,True,0.2243302303950978,-1.3687036985180367
Common,True,1.6303553064071163,-0.46040000203858567
Common,False,2.51213070450218,-0.006142128861852392
Common,True,-7.270898012723947,1.7970881330023447
Common,True,-14.660929586302707,-0.4975124378109319
Delta,True,13.24954525179698,2.5885658976460446
Delta,True,9.885699067032272,5.646860268959286
Delta,False,3.444024277175317,-0.9124141754145221
Delta,False,2.6134548918462785,-1.2964345651229614
Delta,False,2.017732421905283,0.05608588516172741
Delta,False,3.37921089182045,-0.2821332394100873
Common,False,2.9765362139220652,0.7355931528757464
Common,False,8.608276073248167,-0.8339003768954578
Common,False,7.319641181840897,0.17875426232418778
Common,False,10.550787066979073,7.252117881507969
Common,False,2.325698189663994,-1.7522727166886853
Common,False,-0.7989116814206443,-0.26887173535131703
Common,False,1.1879176289123272,-1.0455348592380953
Common,False,3.0210813577799644,0.6480766753785616
Common,False,2.0559131234896277,-0.7710948523199757
Common,False,1.016943003226256,-0.10636019478894587
Common,True,-0.28798785109860336,0.7695915651343865
Delta,True,-7.329758321756885,-0.4975124378109319
Delta,True,-6.68494476789493,0.11252117940889761
Delta,True,-7.694048600629322,-2.0924708225268485
Delta,True,2.1488303165026146,0.11836604348303137
Delta,True,0.4676194416840973,0.6757790263160368
Common,False,0.6703571345152426,1.268308636541482
Common,True,3.3379919858744778,0.633817987401053
Common,True,4.197811572355725,-1.0221301226730817
Delta,True,3.7329298415563317,0.7994777866675795
Delta,True,5.48823512419232,1.3423063358741327
Common,True,2.9273238614960784,-0.9111409858773123
Common,False,6.270747582251324,0.5173099665150005
Common,False,5.662393637721563,1.2194486142550254
Common,False,3.4542217741730052,-0.2584961379861195
Common,False,1.8557194320082626,-0.5602691178027808
Common,True,8.456548577719136,1.2312840804256986
Common,False,6.384394420712658,-0.6724154411834493
Common,False,4.838059180943399,-0.017917483796414668
Common,False,3.32837377140236,-1.5019894647056442
Common,False,5.1650496269163515,2.8221712182247227
Common,False,1.4870089691917387,-0.426636673275127
Common,False,6.856412495219599,0.9830940913161612
Common,False,4.577534933438421,-0.3120946357740739
Common,False,7.479017441647784,3.4499186693073725
Common,False,2.7357459952200625,-1.0504847452830535
Common,False,-4.890831108545079,1.6894967571730035
Common,False,-0.6919987443574915,0.0671296731977078
Common,False,-2.2619187309568134,-0.596914007033178
Common,False,-1.4308564766079335,-0.8560161456476423
Common,False,1.4707075063484343,-1.3559267734997937
Common,True,9.111318287811333,1.9692865247756597
Common,True,4.128594482466719,0.6237897368320144
Common,False,2.8542192548782097,0.23893882131846844
Common,False,6.631876590934782,2.3061804262185515
Common,False,3.3915993262534805,-0.3588136818000742
Common,False,2.4490792218981206,-0.4975124378109319
Common,False,1.8581891742024625,-0.06572332437987383
Common,False,-4.764455529143752,0.5895018261173446
Delta,True,-1.9785307201588331,4.027821202696558
Delta,True,-2.252437834461385,0.24648308605021985
Delta,True,-3.441740065366461,0.013792658508982036
Delta,True,-4.58039252252499,2.885121747339503
Delta,True,-4.205847801254869,-0.9306026992350502
Common,True,3.1155115135423683,-0.1512160773856852
Common,True,1.7695997710833078,0.003755353745882317
Common,False,-8.597276984896475,-0.2325960949303929
Delta,True,4.974272165452653,1.1817325823624936
Delta,True,10.934894512679039,0.4877973601464358
Delta,True,9.209206539501347,5.941529493437536
Delta,True,6.87428890729036,2.9493904746817456
Common,False,0.8814625617080685,-1.1202798450281937
Common,False,2.0451206594518156,0.056331173237245125
Common,False,2.3471880345431018,0.890751748207741
Common,False,3.1999446399392895,0.6293905434565872
Common,False,1.3599951858053183,6.231461653502635
Delta,True,-1.7624058175782276,0.19319220299518491
Delta,True,-5.547891263866267,-0.11091328248394872
Common,True,-4.829735925888556,-1.4439099858323035
Common,True,-4.414170637950365,-0.1252702268365824
Delta,True,7.239179727659062,2.164038576497118
Delta,True,4.058143102471412,1.5477184849427283
Delta,True,1.8497276468986579,0.3267685242426932
Common,True,4.431263621962023,0.2827458658522408
Common,True,4.870250188983816,1.1158741598403354
Common,False,3.3297999068241824,2.0490076367432275
Common,False,0.6398685040872598,-1.187280736000107
Common,False,-4.118696777703579,-1.1737605935682405
Common,True,0.4619644807925205,0.01856997860509857
Common,False,14.052243523447228,6.537767008228501
Common,False,-9.530856098510544,-1.7926894453353048
Common,False,-10.547363333358728,5.580371889276825
Common,False,-15.397989456759987,-11.079099586962403
Common,True,3.0401189187154065,-0.6429231712003602
Common,True,2.296922069415186,-2.0813650161650044
Common,True,-3.5343245690563796,1.403691867371104
Common,True,-4.496521299751222,0.3970188121890761
Common,True,-5.936977947273425,0.08779631255488862
Delta,True,1.0385940868443466,-0.18453279651063914
Common,False,5.108485027765375,2.847788106220417
Common,False,3.629312498805204,1.6041357886958263
Common,False,1.5323428811823137,0.8135791630084821
Common,False,5.036552185937371,0.3783491622268764
Common,False,0.3938548580893153,0.29633006610441104
Common,False,-0.6317053741379142,-0.2043274109957749
Common,False,-1.6611378067694305,0.6010954690271131
Common,False,-1.5859675000947315,-3.2014948072935367
Common,True,-5.222419013311896,-1.1464177949645937
Common,False,-3.0845728432015607,0.003278166174647268
Common,True,6.858796782858612,0.7503600418957923
Common,True,2.5237380219955474,0.6188340151553451
Common,False,1.336897096652434,5.142735520259678
Common,False,-5.329414765267726,2.66847580280416
Common,True,6.265523012862717,0.5594509301370287
Common,True,4.561012624046401,0.327670824029469
Common,False,3.901238440401489,0.4568274227047642
Common,False,3.0429804007185757,-1.6183164278731343
Common,False,-0.6044142747917425,1.7399985669946272
Common,False,-2.6984859571901,-0.9515251213989884
Common,True,4.915738562001448,0.7801947269169274
Common,True,9.731582875017741,1.7478929024371759
Common,False,9.059464468302657,1.3279520284373403
Common,False,6.72994121156143,2.949057966144353
Common,False,2.49453711610117,-2.362032464608199
Common,False,1.9620583314949647,0.31466317211648054
Common,False,1.3583356176900763,-1.741293532338295
Common,False,-2.842065701815377,0.6509265519094587
Common,False,-2.817834376632211,-1.4060092894488285
Common,False,-3.586530329476245,-0.37386985997245326
Common,False,-4.2879754793492815,-0.8410753855368602
Common,True,-2.3992263649862733,3.1373743527261855
Common,True,-3.5322442864666237,2.6553726700067948
Common,True,-2.620668943252036,-0.8336901020489673
Common,True,-4.4225078193945055,-0.8058082939292666
Delta,True,0.3227406644960462,2.1552863649603182
Delta,True,-5.413107791032568,-0.492872459010929
Common,False,-8.624622989662434,-1.1817667483942529
Common,True,-13.489082305713119,-1.3922861376727824
Delta,True,2.6271384457540625,-0.16515862777952695
Delta,True,1.8991106017546722,-0.6185539426244002
Common,True,2.4266240245124804,1.040777942999993
Common,False,7.473395436725339,0.26837636465879555
Common,False,6.1303055750927316,0.10534841094407277
Common,False,3.3350728814810493,0.5578708768160245
Common,False,-4.847657826978768,-0.6387508871539938
Common,False,-5.695439539188573,1.6488483724402592
Common,False,-8.030914391964439,-1.2669198922376945
Common,False,-9.030149519463526,0.0978399939790986
Common,False,-9.868049125066236,-0.2142986493483101
Common,False,-8.049404576186914,-1.1976138478715037
Common,True,-8.142948337758682,0.19648697417395944
Common,True,-8.686373619318077,1.7778004177066986
Common,True,8.4551502913643,1.7732767965136897
Common,True,7.268160044429228,3.80417202756993
Common,False,0.3343989660057334,0.7720243716476283
Common,False,-2.0322256240146497,1.131117261835013
Common,False,-1.3880386619237295,0.445274595144296
Common,False,-5.706501756850447,-0.06480333886581535
Delta,True,-5.24904525747637,1.1274807126539832
Delta,True,12.793437660700246,4.791110508323904
Delta,False,7.233697640326375,3.0981861292972646
Delta,False,4.819911056502102,1.5859772061770139
Common,False,-4.274711822149602,0.9701809465590072
Delta,True,-10.168153210506636,0.48098991953917647
Common,True,0.287424142837045,
Delta,True,-5.76392165035039,0.648740339011944
Common,True,-9.880047040763007,-0.0009001571191102897
Delta,True,0.9627102313246372,0.9765071025040317
Common,True,1.4407027385193505,-0.9482598333361292
Common,True,-8.44991306974151,-0.4396017081631398
Common,True,-9.661093734412141,0.08399429435228534
Delta,True,0.11956039175453625,0.9959139655269178
Common,True,-2.0186618489246744,-0.3308416043734219
Common,True,-2.843122380621743,-0.556155894078314
Common,True,4.153640821915183,0.2880730401245257
Common,True,3.5184724112531596,1.1108368569549887
Common,False,1.7066503788606413,-0.6364064793618396
Common,False,3.088735969142542,0.8077275238327797
Common,False,3.5850016340870594,-0.6820409005142136
Common,False,2.3306869730084223,1.2023035776482116
Common,True,5.0640127115882505,1.9282227646949535
Common,True,2.349224966503738,1.4699942314207792
Common,False,0.5881553061489075,-1.7261881087509034
Common,False,2.809991026621783,-0.14893490608127724
Common,False,4.446751890377754,0.07858640197611066
Common,False,3.776540614019086,0.2838329180909094
Common,False,-0.019571651848204752,-0.014787576598085383
Common,True,1.7394807089426756,0.44880319965434623
Common,True,8.28759929373184,-0.030861424194428277
Common,False,7.44807798785263,-0.43986227889752927
Common,False,6.407847028235447,-0.09877530253443734
Common,False,3.983462598488119,-0.11051938490701518
Common,False,3.2045620206692327,-0.3797274015544416
Common,False,-2.0440785021890284,1.9497585654876914
Common,False,-5.658876982201799,-1.0006226502393467
Common,False,-6.095169472310036,-1.277830597310503
Common,True,-3.9949657096586044,0.2483007735419429
Common,False,-3.4534191917567347,-0.497512437810943
Delta,True,5.933594691516375,1.851639823033957
Common,True,2.481376749038633,-0.22891475915687298
Common,True,1.3445805224687746,1.5829389271626138
Common,False,-2.16937322362184,-0.30889929189192866
Delta,True,6.985733064775634,2.3771671949608386
Delta,False,4.143613292450343,-1.6599246756869745
Common,False,3.1793205767794985,-1.2652785455438686
Common,False,2.3589622249994946,1.4265863704907344
Common,False,0.4230132118318686,-0.27697020941437334
Common,False,-1.710051866744089,-1.7974846905032815
Common,True,0.22014755840815692,-0.5117622871794625
Delta,True,8.506630958424077,-0.43113510111794096
Delta,True,7.926406311290934,2.997891106528261
Delta,False,3.84476585423541,1.7932103090001261
Delta,False,-4.808530509818598,1.0218888141063642
Common,True,-15.93970074533464,-1.7962218231211025
Delta,True,3.0779751721166093,0.18786142549700457
Common,True,6.718322747955097,0.02468381012119547
Common,True,6.010237031911925,1.7896281299613737
Common,False,2.968357809210209,1.3346646810793894
Common,False,-4.4057328984778765,1.0747616320204934
Common,False,-5.704117606252601,-1.0524929821834728
Delta,True,-5.530928027808956,-0.07291497390691237
Delta,True,-4.421410137973836,0.13214916794987985
Delta,True,-5.23355946537809,-0.6568967205116572
Delta,True,1.1577095190927977,-0.6472725391828194
Delta,True,0.6552946652430336,0.6631350018708959
Delta,True,-1.4705086413764334,-0.3184868375045058
Delta,True,2.7644775726104465,0.5321740561190058
Common,True,-1.4113581810938136,0.40866511563559804
Common,True,-3.5620377201445064,-0.7850518380057792
Delta,True,-11.579304419073,0.37851826706527536
Delta,True,6.166049781594163,3.7359875572448686
Delta,False,-3.3075838452807815,0.026641078676070684
Delta,False,-6.883148730473964,0.7507266534710011
Common,False,-7.920874846502612,-1.185774156488817
Common,False,-9.63631850066572,-0.20783320060080435
Delta,True,4.769617539054982,0.008260226795475667
Common,True,-6.902032057261753,0.6869479973928616
Common,True,0.7432726723328287,-0.14220438116833156
Delta,True,0.2406927743154652,2.175172693803251
Delta,True,-2.900132629926766,-3.8952639036822556
Common,True,-3.814260285549176,-1.4174512863525557
Common,True,3.720271989039148,0.4914036129215038
Common,True,5.880337920144063,-1.4730270217539587
Common,True,4.998249765844998,1.3588677135573546
Common,False,2.583984723081012,-1.5746523535854928
Common,False,1.3901066907692217,-1.6571400040908957
Common,False,6.764475559461625,0.4300260190529315
Common,True,4.480743461933034,-1.3426106335262866
Common,True,3.9087387659894057,-1.0733910612742537
Common,False,5.55925502085306,1.7280763445063352
Common,False,3.1571645066111875,1.2293410267632643
Common,False,0.2766852184684643,-1.5683652707955131
Common,False,1.7729258669621606,-0.6111049139238656
Common,False,1.188023994163534,-1.6412191913993124
Common,True,-1.0588716578962654,1.5593865298829002
Common,False,-3.008176184760114,-3.3260379778562665
Common,True,-3.7961138380736004,0.9719249680404607
Common,True,-6.290986484465599,0.8031736741131112
Common,False,-7.60568983686195,-2.0479758633435985
Delta,True,3.969972422065382,1.0159527688052394
Common,True,-10.994708114451491,2.5760862452712585
Delta,True,6.182913804388246,2.349935536941694
Delta,True,3.3422361357312136,-0.5837312646236437
Delta,True,2.62607987547665,-0.19325770741023263
Delta,False,0.20368255295366566,0.43437331863789286
Common,False,9.055175994542841,1.282806869497466
Common,False,7.479008503883544,5.462726703841603
Common,False,0.20493829686387688,0.08899982609229529
Delta,True,13.185097577588255,4.187905339374565
Common,False,-0.2200449128453963,-1.0742813475065893
Common,False,1.686720703323319,0.2639861914915276
Common,False,1.7797065896782094,5.3214937968385945
Common,True,9.073044478527613,3.7218766214937693
Common,False,3.282862837389988,-0.3460707271196739
Common,False,2.5311779123414313,-2.4485416056969855
Common,False,0.9247629995458695,-1.8305384973407168
Common,False,3.3357110781040866,0.1305310684986516
Common,False,2.3910590927747055,0.8336245195427638
Common,False,2.724598376144516,0.22875321882376287
Common,False,2.1632729163434616,-0.07635532987467775
Common,False,4.227558911843987,-1.2460087922119611
Common,False,2.5638607653375223,-1.3555860809852383
Common,True,0.7308055863682661,1.1713651859337482
Common,False,0.8771277327602744,-0.6365154993201672
Common,True,-3.2477887811536155,0.5281165616850325
Common,True,-2.837678235465735,-0.5981216264481337
Common,True,-3.731597196179892,0.6825170629265909
Delta,True,-0.8192828993328405,0.6025442553791782
Delta,True,-3.981251718009682,-0.5977244715326013
Delta,True,2.7406182167780235,6.933616965496059
Delta,False,-2.806795204325463,-0.8568788328526145
Common,True,3.8862036000580025,0.028646040040358756
Common,True,-13.702611731844561,1.5849933006660821
Delta,True,5.012336021051178,1.6233681504140174
Delta,True,4.611991614165145,0.7616497271181855
Delta,False,3.257206536082391,1.9685924555995493
Delta,False,0.8338075020790425,-0.9005576526504133
Common,True,4.64419981540265,-0.06528443754079127
Common,True,4.041605898884204,0.5499764091187131
Common,False,-2.4416107738394977,0.6601097531878874
Common,False,-5.659350870527069,1.1650695868919092
Common,False,-7.479249081098982,-1.6611352116922773
Delta,True,-0.9375942050032893,-0.36548790765323913
Common,True,-4.794409657954713,-0.4625071651417345
Common,True,5.7885750574755646,1.7813017704666478
Common,False,3.7224038327740683,3.5489826161746674
Common,False,0.6240937021815274,-1.4749120740900845
Common,False,1.6057664632969981,0.40389280552104445
Common,False,6.153640065171961,0.4526522054723259
Common,False,3.534168869639598,0.5252302467996683
Common,False,-0.10519830752776516,0.2580555168084864
Common,False,-1.1055871694800712,0.15348521609368504
Common,False,-2.241428933984957,-1.4616288747201445
Delta,True,-1.6506640979695453,0.24133323666193363
Common,True,-6.562072861456237,-0.38496055221927117
Delta,True,-2.849621208499442,0.7136004793457662
Delta,False,-9.26392135707006,0.8823852624428197
Common,False,-15.545124500348372,0.48039898786169655
Delta,True,1.1117657327398112,-0.10201187047219618
Delta,True,0.38939141131790755,-0.3350262364438139
Delta,True,-0.20137408197108408,-1.7426396157739332
Delta,True,-4.299293524897085,3.554563845400116
Common,True,-5.538816091685539,-0.9906129239041994
Common,True,2.076592949614131,0.06042173483291613
Common,True,0.9705570508115269,0.681962194073793
Common,True,-1.700052572587929,-1.3238733509397416
Common,False,1.8491834242553074,
Common,True,5.55589158153087,
Common,True,4.863181043027076,
Common,False,12.362259783473606,
Common,False,7.632679498753769,
Common,False,7.915561308342456,
Common,False,3.0041916395322055,
Common,False,-3.6896089237119623,
Common,True,6.264408852142833,
Common,True,1.6722868771064103,
Common,False,0.026686549993626407,
Common,True,-3.9477894480594244,
Common,False,-1.224835552829362,
Common,False,-4.68542244682274,
Common,False,-9.7394969596462,
Common,True,9.002203021308697,
Common,False,17.592283976289625,
Common,False,13.005217809454805,
Common,False,8.555347887994103,
Common,False,3.603810039900379,
Common,False,2.793804366763686,
Common,False,0.14377552696933638,
Common,False,1.6315818588326536,
Common,False,-5.702702126223103,
Common,True,-5.552572263991595,
Common,False,-10.804823915891081,
Common,False,-6.8699436627239425,
Common,False,6.413747079143994,
Common,False,7.012112314016328,
Common,False,-1.3179649287207384,
Common,False,2.191743982788763,
Common,False,5.9050303775304736,
Common,False,5.083276615394516,
Common,False,7.992348423643247,
Common,False,0.8641724687608043,
Common,False,1.5488091820589522,
Common,True,-6.777879026946021,
Common,True,10.003514512384637,
Common,True,4.77738397982308,
Common,False,22.86640628326808,
Common,False,21.411541923346398,
Common,False,16.51697697814467,
Common,False,5.344121057300466,
Common,False,8.051627305002441,
Common,False,18.8527210648235,
Common,False,17.377455985039635,
Common,False,11.849357985776777,
Common,False,9.725635998705062,
Common,False,-10.394923178210401,
Delta,True,-6.2072114926943645,
Delta,False,5.612294659454942,
Delta,False,3.9621012094341213,
Delta,False,1.033297489978935,
Common,False,7.502088682515651,
Common,False,8.686446508503431,
Common,False,6.280329666709039,
Common,False,-8.827703519013685,
Common,False,-8.20204111144579,
Common,False,7.5627449345451625,
Common,False,6.9651741293532465,
Common,False,4.545147565340724,
Common,True,-10.518328180545634,
Common,False,-19.622226814484243,
Common,False,8.583596406366944,
Common,False,-0.9046607162679243,
Common,True,-6.382769494791618,
Common,True,-12.634629697645483,
Common,False,-17.89854558017685,
Delta,True,6.443967731098987,
Common,False,11.412502175771966,
Common,False,3.5097582530979166,
Common,False,-5.838435314210377,
Common,False,-13.001033718861466,
Delta,True,-7.849026807755932,
Delta,True,-12.111901647857115,
Delta,False,-12.497983195626505,
Common,False,0.5596258662058151,
Common,True,3.049451236280909,
Common,True,2.5964711035519894,
Common,True,4.330185026030575,
Common,False,2.3843671691080592,
Common,True,1.7398747392630032,
Common,True,2.068227941678691,
Common,True,-11.185697690051066,
Delta,True,-11.701482906683925,
Delta,True,4.794868008801112,
Common,False,1.4891208868163863,
Common,False,-3.0318823185899735,
Common,False,-6.369792051631351,
Delta,True,-0.5105331439578809,
Delta,False,-4.1186342756024175,
Common,False,-6.047409815882654,
Common,False,4.492115678574926,
Common,True,12.746738162352766,
Common,False,7.251381833142534,
Common,True,2.1705725853963465,
Common,False,-0.16158666641276076,
Common,True,-11.046133595987362,
Common,True,-12.282537956349582,
Common,True,0.31677300276540254,
Delta,True,3.3158238491655556,
Delta,True,2.7920849154730254,
Common,True,11.634022081783279,
Common,False,-1.5578119306158156,
Delta,True,11.016277043290579,
Delta,False,-1.1217560432524976,
Common,True,11.612525935797912,
Common,False,4.345281765018649,
Common,False,1.5572955468254657,
Common,True,-1.8794914317302291,
Common,False,-2.3372432040707825,
Common,False,-8.637782376088875,
Delta,True,10.379579877702838,
Delta,False,3.170152754859612,
Common,False,4.424216024361649,
Common,False,-9.910491831402446,
Common,False,3.0461384112150602,
Common,False,9.065030321622757,
Common,False,7.572093716871864,
Common,False,4.011710042562711,
Common,False,3.4436719163958296,
Common,False,9.448870400986342,
Common,False,7.7347452494494595,
Common,False,-1.0531327736318263,
Common,True,2.2765444858717343,
Common,True,3.258933198590408,
Common,True,-8.971444041291443,
Common,True,-10.99001067209089,
Common,False,2.0409418200030505,
Common,False,6.118387814650705,
Common,False,3.249147294137833,
Common,False,5.96759642068998,
Common,False,4.128993470062459,
Common,False,3.0643975158230807,
Common,False,5.540507621340773,
Common,False,7.387100501602295,
Common,False,7.716269519863084,
Common,True,7.56549763351595,
Common,False,4.35845224110929,
Common,False,2.985314711621001,
Common,False,-1.4246232561850314,
Common,False,-4.126876642639821,
Common,False,0.06926131243538691,
Common,False,-10.499877668139613,
Delta,False,-9.249348427749847,
Delta,False,-15.185041953259137,
Delta,True,-4.263403087508399,2.957435046987311
Delta,False,-10.370822561996984,3.3171751200436583
Delta,False,-10.063885505016213,-4.976041998311187
Delta,True,0.42769957965431704,5.3902085678308564
Delta,True,-6.174355735074155,2.1832274739552515
Common,False,-7.357206438629083,-0.5712658717167418
Common,True,0.12780014505584525,0.12780014505584525
Delta,True,-5.437895240268087,0.5832043981527368
Delta,True,-7.868069197250039,2.8869258365757933
Common,True,-8.973650267182599,9.52644636337987
Common,False,-11.455645994944163,-5.841295783140021
Common,True,6.428212703775338,1.8695044147037487
Common,False,7.876456993147496,-0.1691201287697175
Common,False,6.90618096569815,4.953561530903827
Common,False,1.4623896453457075,-1.2513191617669173
Common,False,1.155861409305281,-5.2321441980333505
Common,True,5.902801847020944,0.17229423251470255
Common,True,3.502952981659746,-0.061104687569535354
Common,True,5.899076048329799,1.3503952405939046
Common,False,1.8133440019996616,1.6774137104382136
Common,False,-0.4311733973362153,2.222226270988825
Common,False,-1.4097775200381135,2.043814479153916
Common,False,-4.5796618806508205,-0.625077783034933
Common,True,9.288582089374021,6.068637455940196
Common,False,12.33772148238561,-2.028323532347487
Common,False,11.349413082247306,-0.08899960710103683
Common,False,10.250146730429233,0.5425850328252935
Common,False,3.779098775463674,1.4982394617172101
Common,False,3.948579365684024,9.632831143659914
Common,False,-4.238972333718705,-0.5480757300716066
Common,True,3.592344873297426,3.592344873297426
Common,True,1.6248063565037274,-0.546871841431662
Common,True,0.8246155975986769,0.2859747167436977
Common,True,2.170764818679416,0.5212798912475947
Common,False,0.31223121191608083,-3.498299777816549
Common,True,7.889124353585508,-1.066096635035385
Common,True,6.972218072708469,-0.027717885740630166
Common,True,4.940790897455805,1.5764162638477242
Common,True,3.172657033410897,-0.45220580071071437
Common,False,2.3579673377044363,0.6007490143103533
Common,False,1.5064808298443255,-2.4143703610080336
Common,True,-1.8444919957051331,3.93447476514468
Common,False,-6.265174950260466,2.5315470017950537
Common,False,-4.794026966245202,-2.0233790711331245
Common,True,6.9054750660758835,2.686567164179121
Common,True,3.699765165637303,0.3881591904541848
Common,True,5.085265355296542,1.5153195066532898
Common,False,3.3720287451630915,-0.27639354946907835
Common,False,2.2796434442619695,2.3161871699957093
Common,False,0.5046665209809786,-3.3608933748523473
Common,True,13.586998881308698,-0.6376546480570178
Common,True,13.751800614875332,0.5425832509924344
Common,True,13.223431599502566,0.5289919473924432
Common,True,12.319757146471044,1.8635635382410198
Common,False,11.595266663412506,1.4412825738924884
Common,False,-3.216324738189069,-1.5912898032115375
Common,False,-3.9703265853582415,0.6497621823588373
Common,False,-5.934306964259772,-3.0792313893403866
Common,False,2.6552111526097377,-0.9984169014506827
Common,False,-0.09606322953404911,-2.0746412032058625
Delta,True,11.619469194750698,1.7408459016559963
Delta,True,8.812661837013769,0.8990101518631333
Delta,True,6.386311169010117,4.452018074656494
Delta,False,1.3175376668800975,-2.58345678234424
Common,False,1.6873273297451474,0.8713080647111626
Common,False,1.3960405679676713,-0.10842555311727509
Common,False,1.169410678565952,0.015386982612719535
Common,False,-0.3957211648956238,-0.31937188557692453
Common,True,-7.568884595051006,0.1567796182592618
Common,True,-9.80957425440555,-2.5834203472683503
Delta,True,4.807969244025623,-0.12277833067428912
Common,False,3.323150115340212,1.811411953819131
Common,False,0.7922649752440281,-1.1850758471972145
Common,False,6.546702885797395,1.8273120379411534
Common,False,6.382906022830381,2.251929726150559
Common,False,4.333872112178483,2.51096143025078
Common,False,13.037751279661801,5.2264642304537645
Common,False,8.44517523660584,6.191730423512709
Common,False,-6.03137856505117,-6.459811268584403
Delta,True,6.9384903522656804,1.711199927468221
Delta,True,2.6837393847812585,0.8810278612212175
Common,True,-7.566376612765335,1.4303547913970815
Common,False,-5.065122241023968,1.200482230485811
Delta,True,0.3506444010918708,-0.1523737616690446
Delta,True,8.12033581951772,-1.107913733201138
